student_id,avg_time_sec,score_avg,attempts
76,19.10951252187612,80.06243416838687,2
77,15.435235341190856,69.4341810134025,4
78,13.504963247670663,80.71884839034088,4
79,15.458803882677511,100.0,4
80,5.0621554269955364,93.50221742113493,2
81,13.90164056081244,81.5134786559214,2
82,16.78556285755873,81.50742295681572,2
83,22.38947022370758,81.78364948782617,4
84,12.408648908631763,100.0,2
85,10.957531985534061,88.81935452231554,4
86,12.491214782077318,89.3004164719107,1
87,19.57701058851037,95.30283454031843,4
88,16.643755548298422,87.38789159026514,3
89,12.351198981164806,82.40957854179297,2
90,17.56633716556678,83.03650150915021,2
91,15.485387746740201,84.28398740585936,3
92,19.843224952664446,84.62777763490159,4
93,11.489734530613237,92.2762954363698,1
94,13.361689267011158,85.519458858073,3
95,13.039459234339212,92.3264007721558,3
96,7.682425259339407,84.19283419891417,4
97,16.48060138532288,85.7863519031609,2
98,16.305276360899448,65.01799315467892,4
99,15.025567283212304,94.16327674702481,3
100,13.827064333124266,88.46488475897992,3
101,7.923146289747929,94.98010109859652,2
102,12.896773386173205,56.03744621806311,2
103,13.286427417366152,100.0,2
104,10.988613653891905,83.60410371844826,4
105,14.193571441669954,96.08182816737516,2
106,17.020254284072692,74.60094072874469,3
107,24.43092950605265,91.12773905062569,3
108,15.872889064159194,74.46584436826343,1
109,16.28775195361382,78.76231039304194,4
110,14.627770421169163,100.0,1
111,5.406143923504793,83.09317599236654,3
112,14.867430622753915,87.17432873179723,1
113,15.301151049705132,93.70067730688754,3
114,27.31621056242643,89.95681887972604,1
115,14.038195176094387,86.50418905143576,2
116,16.507736711668063,88.64961002466225,1
117,14.826441151473784,100.0,2
118,9.156609811902339,84.42381202966415,2
119,20.714114072575104,87.01099046714967,4
120,18.759665163433873,95.50654396007612,2
121,18.955159735215233,96.05525932957984,2
122,10.453062726026305,96.8703030556038,1
123,22.013971554680495,91.38730222029184,3
124,7.990744686038596,73.56995087269516,4
125,17.934285469001352,100.0,2
126,25.952278129049894,73.53654606981311,4
127,10.047318374346558,88.02635465239034,1
128,12.16851135198614,77.45724149980641,2
129,15.498256825438206,84.35861653407008,1
130,12.482621729419003,88.2876241030348,4
131,7.246682844669337,88.21357215450273,1
132,15.342814874030136,89.21920754235285,4
133,9.688481431369475,100.0,1
134,17.36796215317591,89.5353430151398,4
135,10.402878828830985,82.55843364709351,3
136,22.749672025087698,94.64087168288357,1
137,11.083733538318814,96.89470488924641,1
138,13.389692418971622,72.72392184863007,3
139,19.067586086848348,90.97400069849859,3
140,8.845678417830225,92.01172742310898,1
141,16.137299673020646,82.02436496640009,3
142,21.53571377141214,98.75706813311619,2
143,6.962583827193862,83.49944412967473,4
144,15.923169292661521,86.25576453471542,4
145,16.299413971242117,83.26928175716131,4
146,18.90911435888655,85.15579047581467,2
147,8.81524644560959,74.03724913104799,3
148,8.397716934578618,70.59949117405705,3
149,17.60970782808449,100.0,1
150,16.48492336616593,76.53038651681672,3
151,16.252464251729382,75.08607650543692,1
152,16.732241047484877,63.466098863962856,2
153,11.599876392107547,78.61038252310497,4
154,16.161268485805017,71.76910206592501,4
155,16.465362366493405,100.0,4
156,11.42824290986816,95.09817089342634,3
157,24.328872555723784,78.11849654822277,1
158,17.36916460455894,100.0,1
159,9.043482513986756,94.81765486991594,2
160,18.28276804316915,81.75168616491378,3
161,10.126591648863393,60.005942851264265,2
162,18.93542301871226,100.0,1
163,20.79297789503702,71.10427533236404,1
164,10.896588408241447,68.54601253043108,4
165,19.81688064622161,95.2257043200964,3
166,17.06390463468249,100.0,1
167,19.11030079997245,98.84272818510519,4
168,24.483964913269737,90.6390912005236,3
169,13.773059419985648,90.94754341665286,2
170,11.231319178212551,93.53415558780307,3
171,10.552427851872384,92.58928589786765,3
172,10.920948575172808,87.81191423969376,1
173,14.61449145292948,86.04201103951875,1
174,16.70575987408322,84.37406872100478,3
175,16.383453996650097,77.46035411133323,1
176,19.13591624518012,82.19324923133226,1
177,15.065009459389534,68.07043185804615,1
178,22.267670385786584,84.0166037320525,4
179,13.67671583381022,75.11408892849083,4
180,28.600845832948096,73.96410682784229,3
181,18.12833673882503,86.79894151153478,1
182,10.714212217918586,98.920022863446,4
183,9.645537509694439,94.18316606002313,3
184,17.412362076215928,69.29499396376823,1
185,13.882686073370746,75.10371863429663,2
186,18.57000247046046,94.40771187988216,1
187,17.366188122867726,75.1751260646169,1
188,14.635855436715635,82.75366850002976,4
189,10.766031409657975,90.50052099024552,3
190,7.425763876570677,75.31655545136366,3
191,12.767425239664895,86.0537550614596,4
192,19.28199397161736,71.65974505081796,1
193,16.07046872065102,78.98632356048786,2
194,8.77130610644006,88.19781934142537,1
195,15.86590462925591,69.0700626646833,1
196,16.926586898644185,89.40474737960399,2
197,10.580712818994336,84.80362201073319,4
198,15.76862552972764,90.52489954417148,3
199,15.29104359223,87.23914134064661,4
200,9.285148510846884,98.64140429973844,4
201,16.788936801741418,86.25224502647907,1
202,17.80392263184117,80.70594458874747,3
203,20.415256215876383,86.22297503032284,3
204,20.269010260174515,90.43298029036387,4
205,8.111653160214544,85.48860070325705,2
206,10.310874800424386,85.40591691203882,4
207,17.5751763360433,77.98008312193245,2
208,17.568929754561044,78.37099082449052,3
209,17.575238431530238,70.97394728200307,4
210,34.26365745327361,100.0,1
211,17.854452553465833,72.56136764608715,4
212,20.677828200902994,78.07094802204092,3
213,19.770008817466014,77.81592734430802,1
214,18.25695625652899,93.94924376944441,1
215,13.423653776798272,82.05050321707972,2
216,18.794846102466337,97.47742072673734,1
217,11.13587392731214,78.26509375756132,1
218,13.815906966299956,87.78994162223802,4
219,12.573182260854482,76.64652946740243,3
220,15.409370696931612,100.0,2
221,26.573292833367542,73.12401580970487,4
222,5.663674037041259,88.09820710227028,1
223,18.43130095187257,91.33776880932099,1
224,6.936420644051742,89.13799097451498,2
225,12.640340671052833,83.14712341122292,3
226,20.444752984836832,83.70179300266574,2
227,15.321400095477314,85.4381147197911,4
228,9.611276110353469,83.52997998371511,2
229,11.423481453700159,94.6387911679491,1
230,18.39798874467338,100.0,4
231,11.348166841414317,79.42508214992166,1
232,16.082292947909874,71.30197020420923,3
233,15.227859199519068,84.11717951648745,1
234,11.741998261970915,100.0,1
235,25.719720446626628,76.9632543203027,2
236,18.169595111590056,100.0,1
237,5.0,100.0,4
238,15.932271573847139,79.46411758292005,4
239,11.69106767615806,90.68983079185276,3
240,19.26216667398112,100.0,4
241,11.037396307836497,81.20872259012513,2
242,14.426317792665506,82.96419639897638,3
243,17.524936394902287,79.18319086051356,4
244,19.328775970850607,74.85243269307134,2
245,8.998517964721119,78.50722454933992,4
246,13.327493820795258,72.76059733237743,4
247,12.62527344419522,85.34083468259226,1
248,11.73335383713144,77.30026768941359,4
249,23.827271201405484,87.33785911790747,4
250,17.024908554804778,69.44104353796372,2
251,8.695580228324774,88.30880232214457,2
252,19.58930973527388,93.33528961608924,1
253,25.610780985063165,65.06264357428545,4
254,20.162326302755734,88.74056569847572,1
255,7.403150170229933,97.27668992473292,4
256,12.578829635668743,72.90358981308795,3
257,21.334555745933113,100.0,3
258,11.461652671906096,89.19019009366045,1
259,17.219097140731144,77.94988144241591,1
260,18.873170267146683,84.44230922342294,1
261,10.365347642109585,90.58326912521723,2
262,14.702373219691,85.76005391412411,2
263,5.0,90.38755992446369,2
264,9.878061793328552,75.79326406920634,1
265,13.737159243034199,86.69360824036077,4
266,8.761084090175753,70.8628550309502,3
267,23.162056519658176,83.88773938651299,1
268,7.849293110196837,75.9609235853521,2
269,12.79977756651508,77.64470057410233,2
270,15.653702886430457,97.36093175210438,1
271,22.206366445330577,95.9131012059427,1
272,7.8206892441028035,91.09138120907177,2
273,20.815818760774796,74.07687235327421,4
274,15.051165305097935,81.83591550305198,2
275,10.092456744760245,97.13097699979184,2
276,17.310517371316354,86.41716913639905,1
277,15.995298477867351,100.0,4
278,11.998915614206027,88.93317839394372,2
279,15.349010424950094,86.92049116490031,2
280,13.0734320156912,81.908835357975,3
281,15.56758672625624,86.33540904782282,1
282,18.310653372605234,83.47530163619456,3
283,22.93008408072676,92.0810867668859,3
284,8.810922505865754,94.56702316794585,2
285,25.665166873281333,77.14010539492051,1
286,5.239561002387491,71.68767046442221,4
287,14.241074524822084,66.63794626896703,2
288,17.941586032422883,90.07991326912544,4
289,16.404959338675162,73.96633393826127,4
290,11.886502400897031,63.471094070475175,1
291,13.959388748213623,88.88578604530964,3
292,12.534995326705836,100.0,1
293,12.053176215278942,84.93929088460106,4
294,19.248010485105123,93.38490774451643,2
295,16.785077429825236,85.81829358547564,4
296,11.53545202369673,84.01110346808858,2
297,19.497999377166252,94.19076482987768,2
298,16.536497604383047,82.09725455811349,1
299,19.0643105941948,87.67392314071903,4
300,18.14814420961806,88.21697806196013,3
301,10.855024945389639,78.31909546356951,4
302,12.199094799015153,94.92042349536523,4
303,18.736468025616308,83.25040243304592,3
304,18.051851327167324,77.44254840507155,1
305,14.895492030179259,90.36509843570404,4
306,15.58663691654391,76.01532018208962,4
307,21.388324478942124,85.28181157369129,2
308,12.042143055820851,84.90881003355797,4
309,17.735486905850188,95.85895565831578,3
310,13.98903673783053,89.74698232879953,2
311,13.911593983863899,84.74973041254856,1
312,20.49388425993595,93.17766299200287,2
313,19.12708174494015,98.90207549017313,3
314,19.067548180003193,90.57810306351863,3
315,21.527394035771646,85.10352619843381,2
316,15.105019208163796,71.8816376764984,1
317,18.40976485647482,74.34886336924627,2
318,13.44866621703272,81.94775295645333,1
319,16.62083176244221,78.90487797840717,2
320,14.349284728161576,83.13028697014553,3
321,15.484979824963592,85.56649924897107,4
322,17.97578512718457,90.2969275435673,4
323,10.908896583832638,84.29501221940909,1
324,25.461936378427303,89.86501643826202,1
325,9.96991309250149,85.6447441481012,1
326,8.92905693606134,65.24533433646128,3
327,20.790554367500338,75.60664606181246,2
328,18.95831346981468,83.55912444278384,3
329,18.120599085260775,72.90305257158893,4
330,18.1417275463214,90.99928729996205,1
331,14.938766135765427,100.0,2
332,10.513728142570843,97.18761851697317,4
333,15.379022790968632,82.86557129069791,4
334,11.614191442439441,99.90726136849952,4
335,19.875598667088756,86.48667457202112,3
336,14.264713092489307,81.62914028881961,1
337,10.872514016037442,78.8659733645906,4
338,13.393070791735033,81.97530313511872,1
339,17.06465727137812,81.11823181458772,3
340,12.181377235980126,86.70416222375488,4
341,10.888898022167844,86.60573981049865,3
342,16.218436057459563,85.03046020153414,3
343,16.224832855543614,89.3693816974635,1
344,12.46528412314435,96.90646274786342,4
345,12.644808471908386,94.49554135441323,3
346,16.16024968678818,70.15102031550097,4
347,7.759578292513379,59.46078865098045,1
348,7.962681128117223,94.34319911239274,3
349,11.40777889373782,71.33121301584579,1
350,13.932764241440763,82.75234598107316,4
351,16.554537827990025,73.2988697394064,4
352,22.376781084747762,66.98019562419981,1
353,19.288298116010097,90.41462728204787,2
354,14.200307350182864,92.59155160302647,3
355,14.904918960486556,79.2348959927328,4
356,9.987353176810956,59.0895770785509,4
357,14.90743432003805,79.53755551747517,3
358,13.556706805399308,88.91804005402547,1
359,16.613592801690448,70.21088431225871,1
360,10.863845282238385,86.83359919779156,1
361,17.596732571205862,84.84690150827005,2
362,22.66369456501289,90.79291499601088,2
363,14.456199257715712,86.19580368414154,4
364,17.008558610494706,75.26931059118445,1
365,18.450719958555563,96.96571501664491,3
366,12.993897640570818,83.4147042697303,4
367,16.120462409052084,84.72695460490068,3
368,15.062962003908975,75.66732040926804,4
369,15.48838049274416,80.5671774880849,2
370,11.134951080722669,76.15197285973099,4
371,15.122550871294713,83.27053940076577,2
372,17.489991456227248,100.0,4
373,22.25571803897521,71.28098857068643,1
374,19.796354130426035,68.86438602123259,3
375,25.765912287557782,99.71170327493608,1
376,11.163262185559752,82.90676322848134,4
377,19.361603183603393,78.30927261340084,4
378,15.916710028691758,95.39904687396077,4
379,25.94901466608836,78.94384460263136,2
380,10.958508573224243,100.0,3
381,10.80139078909612,91.7792587133927,3
382,12.00303677277989,80.12088591854297,4
383,5.0,100.0,4
384,12.371224891596196,78.94285076996661,2
385,11.20433669223151,92.42095372009307,1
386,15.751968932381038,87.99292580406492,1
387,16.708779878885796,98.01741289398798,3
388,24.380854196079433,100.0,2
389,19.75211919093025,85.32004149065767,4
390,12.115481721687985,77.46582129653817,3
391,10.50792664325821,89.59972142939117,2
392,17.459595857532527,78.22284630247894,1
393,8.398833964896788,100.0,2
394,24.15729382927177,86.36535331082737,1
395,20.897200603606436,81.34678448687892,2
396,12.654121739476476,86.84680305864909,3
397,6.434327354545612,71.52873710470304,1
398,21.769361870827062,75.28385961489349,3
399,14.42730077373691,97.00413907944426,3
400,21.189081559867308,78.43105721028604,1
401,7.0278617060281645,74.53089017318061,1
402,12.003124885231136,90.36652752527286,4
403,15.026218498590916,96.85704154662997,4
404,15.234902968823711,92.18953310665067,4
405,12.749672642603782,94.96047685805816,3
406,18.114249661737492,77.43204911430539,3
407,9.661897853087028,70.78189333258156,4
408,14.288102574893532,100.0,3
409,15.601478158559495,81.77320161157864,3
410,17.572194170293745,82.49166983544953,1
411,18.55807439044445,98.28194141849058,1
412,9.376789540810654,90.5623000940066,3
413,7.329429146321889,89.55887772081607,4
414,21.388384109492545,100.0,2
415,16.661570059897958,78.56481769619857,4
416,11.257567317217232,94.27840128081237,2
417,22.755759877612615,85.57013124897084,4
418,15.578373171464293,87.68592278863257,1
419,20.896485920319133,100.0,3
420,15.337592407050545,90.07835756289624,3
421,25.303739624409936,90.38296079049633,1
422,23.77670421221602,95.72507337309803,2
423,13.755179257604633,81.35047270457115,2
424,19.85785475477178,76.60790332660994,2
425,18.226879747925736,74.55190805978967,1
426,21.843157787661745,65.33643410623998,2
427,10.175382697099478,100.0,1
428,18.430257299992196,73.96791634278317,4
429,20.29212243424794,82.78746376414227,4
430,6.206302567884428,82.2318670011108,1
431,9.083707436671125,88.07406697809101,3
432,5.0,93.15737212539297,4
433,13.652965827777212,93.60473488359746,2
434,18.58771127897981,79.16922561431062,1
435,22.51178526048014,83.32878286213588,2
436,15.370473902098876,87.825799504883,2
437,23.143077727856458,82.51308873816453,3
438,8.099492708925542,100.0,2
439,6.483087803224226,89.90974951638252,3
440,14.722261505516906,92.34877786049817,4
441,16.920327244696537,91.62881268667412,1
442,14.836526259529535,96.73473857485325,2
443,5.0,86.81021558703706,1
444,14.554399802436057,72.03168052044154,2
445,8.477652497475734,88.99687951752642,1
446,18.348362744150194,78.4864310620817,2
447,16.83299123048424,79.71383318250243,2
448,10.300601068363225,90.86364018755093,2
449,12.430665413316532,97.38283071433636,2
450,9.703932390555241,85.21271576736062,2
451,14.68660451363414,88.08833012598964,2
452,19.775711602506192,100.0,2
453,10.071369768322281,87.40753179488568,2
454,17.520232577589223,100.0,2
455,12.348711908137796,90.65509645631545,1
456,11.035635838688279,67.39237240844182,3
457,14.46484820022721,92.53341621104532,2
458,9.823788387903129,88.81158384882778,3
459,12.231753473264089,97.89752754082745,2
460,9.010610537055758,91.73181351269959,2
461,24.823625664581947,83.61544016016227,1
462,15.176317759858643,72.75701763710634,4
463,11.501372460037071,82.90976742713974,4
464,16.06989955367111,76.494795457907,1
465,14.438359751545851,79.19476550195277,3
466,13.895152002333885,90.88578404420609,4
467,18.070833500217127,100.0,1
468,18.787538550236526,88.9467152982298,1
469,12.347494261947363,73.04116937964815,4
470,12.1209087967766,89.4460266822014,3
471,13.62474151424178,96.96631486645651,1
472,5.0,78.90217095680617,2
473,7.424044689007239,83.65982833327082,3
474,21.834371337222624,85.14688194729197,3
475,23.224838567506417,77.1510168691776,4
476,13.754819802218108,91.4828043384386,4
477,17.882784815278832,83.79051851392218,2
478,16.556250772717682,89.19532443907028,1
479,30.39440404227619,76.125078221979,4
480,20.597874557172883,80.62541699676589,4
481,14.360412042596167,92.22381357827771,3
482,10.222297796997871,81.27166847908234,4
483,6.967768398712138,100.0,4
484,16.017318179336115,81.00363814385398,4
485,11.218246273578483,87.24684725751887,4
486,7.888731452011629,94.3259083187309,3
487,11.767135578787368,70.81634267066968,2
488,9.592259981928025,67.39191188019224,2
489,23.435708175362823,69.74343685429905,1
490,19.408198784747253,97.62584103427182,4
491,14.960136793416913,79.48141854107553,3
492,22.39972069445013,100.0,1
493,15.386841538238091,79.35752401342612,1
494,10.693578993358681,86.84551303197037,2
495,22.615620386348287,100.0,3
496,17.694550218423295,100.0,3
497,9.813769228367718,100.0,3
498,14.048306609581958,97.08366230593143,2
499,10.621908733076214,95.24062525811462,2
500,8.08600134517832,90.92526949201184,2
501,73.89266321297463,56.675416142499564,2
502,88.64124960705196,36.732214255071995,2
503,39.02148639271288,32.72701674866539,4
504,68.44453855035856,44.94938313883572,4
505,50.2403614631726,42.447230662126074,3
506,52.69311924352956,38.201579260090874,1
507,51.11409113641696,55.44581171185073,3
508,47.04013845480276,59.32957812855766,1
509,60.72782441917241,46.32610329437771,2
510,47.535748253834434,67.16295121582893,1
511,64.05685238669759,27.874663287997425,3
512,59.246428358262946,42.095108110804226,3
513,56.41577929700385,34.247665190957925,1
514,46.386545069376034,17.0019507439041,4
515,51.34843004147501,43.75978971235951,2
516,71.33086838738635,43.17378737425075,2
517,67.5137578143657,67.70174614863197,3
518,45.33667132802174,54.462175268321666,4
519,61.489984581438385,29.637197635061924,1
520,71.27080685057683,72.81138849501282,2
521,34.95892078317942,63.31550543288029,4
522,68.15040288569902,53.731465552029235,2
523,50.060643615812296,41.60273851725252,4
524,68.5589800288974,30.608411449147802,4
525,48.55111265186225,39.416898358934205,3
526,32.92676849003222,61.33122929556279,2
527,35.58686343175256,73.26879458901914,1
528,60.72127419992073,68.14865292408284,3
529,63.89583752582223,37.667258673205886,3
530,46.43525062343387,28.205738500664832,1
531,69.57888688166061,47.113293703668056,3
532,35.0771990659656,18.473409516557226,4
533,59.00880302029025,49.847515712771724,4
534,41.834757003563155,42.78596120551997,2
535,50.222458382967616,38.00945247197637,2
536,60.71098006974621,21.07945399099807,1
537,47.09379952074072,52.704001598545744,2
538,54.23166683655262,37.009487405071326,4
539,75.0943921382166,27.45124746434568,1
540,51.34662195715277,1.916066800775262,1
541,72.53538168097712,44.58727642424046,2
542,43.05439718013573,71.58377395004617,4
543,67.94706266872925,69.91888821821806,1
544,81.6235293098685,38.14355615120592,4
545,22.92533249809066,35.966819094573296,4
546,48.046571167942844,52.031613841125356,4
547,68.6560819077081,30.024218412175628,2
548,56.95431920935511,49.52687849729199,3
549,65.56718810056964,56.491204175770356,3
550,50.94022219926269,63.403998358264616,1
551,61.2988468120935,43.49768885280071,4
552,57.664841469118805,41.94489374734551,2
553,77.5167309248971,31.830261198651584,4
554,63.816312649518196,32.5967946894021,4
555,65.06403993112804,41.602816621477096,2
556,53.82184550816299,50.510482602242675,3
557,52.6859066389126,58.703769393498746,4
558,53.51162718270569,32.95231573979483,4
559,65.91678213567445,67.39032853439282,3
560,53.68523278769605,40.93314598436147,2
561,64.34662285344619,44.67949058477346,1
562,91.13101197968157,33.79182481278265,3
563,73.06687055147539,8.636396095905873,1
564,55.10964701748238,58.26068094541574,1
565,78.01820883245918,56.0526584563865,3
566,53.87886940467673,40.780086643226795,4
567,29.428131972332192,46.00486075837308,1
568,44.87870533623894,52.73908826556149,1
569,31.938121184612164,21.56181214670186,2
570,54.72729773938037,37.06420983980558,4
571,60.276275687843274,56.913970194327405,1
572,85.14655968412924,26.18565865246126,2
573,64.90391060646245,49.40336898249944,4
574,56.71349206786704,24.651272930648926,3
575,72.44108371775233,51.996449736502896,3
576,26.832970364881724,44.465377765537745,2
577,63.53421837162849,20.77302276141736,3
578,71.5629779083045,62.47109031685757,1
579,37.821206313302376,33.981126348029264,4
580,77.15631064810394,32.84621344478428,1
581,65.07744611241621,48.008537958464146,1
582,53.77068129148798,62.22956024143073,3
583,69.49172799159427,29.762672715324044,1
584,94.06039286706593,45.92519774771957,3
585,62.72799382587743,51.432247504958596,4
586,63.723308794505044,55.39658410894716,4
587,53.109586506896335,47.64662332915838,1
588,47.25233445802812,39.494582413750166,2
589,72.45503724816368,32.5861466902692,3
590,47.15874261136699,46.292158245695624,3
591,61.073493558290885,28.917914820215895,1
592,52.83513829852325,1.1797427475808888,3
593,67.18469738619588,51.54839706236502,3
594,65.00493157930423,58.55902261629293,2
595,75.56309916386849,9.556013466872422,2
596,52.349754017178796,29.854039429350937,1
597,55.95187597059943,54.287313915077966,2
598,45.31854426326539,75.86243204567548,1
599,53.33560109885833,45.31190561513112,4
600,65.65950739567279,34.07995588156298,1
601,71.35482924968028,42.256553383427395,4
602,46.167520137335615,65.62314628722277,1
603,73.0440888015849,35.310537313131974,3
604,80.33456788207427,33.0121199002462,2
605,66.20152354835551,37.758847167269515,4
606,88.151937188371,30.700070876119312,1
607,48.39316201344641,46.84005473992193,2
608,41.33017945032874,69.3701768770434,1
609,33.319196266435824,49.84618909674044,2
610,82.44066467233775,41.21469746810568,2
611,69.81548484531086,40.62283096626684,1
612,59.16622993634317,21.552137869550144,4
613,64.19952939479731,58.246646657207386,4
614,43.11766429052435,43.83244204480797,3
615,96.68627969425239,42.29280129614062,2
616,61.93831772962841,92.8966135176729,3
617,61.64092191907339,49.48129362548529,3
618,70.88649935848038,33.72313424857224,1
619,67.2151384760507,38.60463605691685,1
620,63.35826036418697,62.22668563795132,1
621,48.142883168320324,46.69905615806647,2
622,67.07202535703993,23.4258303252395,1
623,88.2303674471255,58.78843401862805,1
624,80.18130069232467,34.97783871691509,2
625,83.89779939959095,73.09946664326318,2
626,52.33176485353222,61.20072098571973,4
627,45.15592769612129,38.29017156511873,1
628,58.11319619850528,64.2152454260267,1
629,60.835873684330416,46.01783265791105,1
630,76.41287277706422,57.79160512683329,4
631,34.613030554277714,52.27099225941712,1
632,82.9432547919092,32.3046501751369,4
633,57.629881521315156,35.346752515238066,3
634,53.5967839507887,60.44941226371742,4
635,44.81843437109749,39.97837001840189,3
636,35.177149922013456,38.94527305137005,1
637,72.34755875942872,30.673161309759706,3
638,61.09976950782606,51.353985983901914,4
639,40.65058650388419,75.93787378864718,2
640,40.57381841904576,28.987006286185906,3
641,54.96322951064808,45.36329185009137,3
642,85.0353228793409,66.18330833123144,1
643,56.10612972954593,43.805379131314275,4
644,37.45285570322841,51.78557694374601,3
645,56.313854038710836,29.064097077796802,3
646,55.90914645378494,51.42460645811473,3
647,19.546700355876425,42.192836024931765,3
648,59.18557700223282,59.78594993519795,2
649,56.53598204686983,62.81079077347127,4
650,70.44309547220128,83.84345463027921,1
651,87.73434142418017,53.69449759820363,1
652,76.89847544321637,49.886944748732496,2
653,55.96666964167754,47.91576452366004,4
654,43.40211136887494,39.702505607839676,3
655,98.60039704874791,50.077257651925365,2
656,60.888276510217324,40.56897884791456,4
657,60.20893937869419,47.52691464404421,3
658,59.638123693349954,64.7639630341194,2
659,62.971271411517826,29.901861520805383,4
660,57.834593821140864,62.09817841693568,1
661,51.39506989679646,64.75672601009798,1
662,51.79711588139412,43.22897209513382,4
663,59.50870094676002,13.172176514871083,1
664,51.84862843299352,35.882670193583515,4
665,49.30731325984253,64.45491819841664,3
666,61.596453415378456,44.656979065516765,4
667,56.17534173868717,30.01046651557634,3
668,82.55989482874033,37.42837618157674,2
669,20.235452874104823,57.6093003975683,4
670,76.37260277883692,53.20100352302069,2
671,78.69127788746444,41.416018512454585,1
672,28.89914651387776,39.49763382277969,3
673,54.85968608879477,39.12362776434267,4
674,54.428387010063126,31.163847232522464,2
675,38.88732457923268,69.23063534204162,3
676,48.33274968613687,40.1651929618299,3
677,43.34136231801257,63.257377812382444,1
678,86.28405665135435,67.81974077883677,1
679,74.03517589721191,59.974663472219405,3
680,79.07332642491238,38.52569530922928,3
681,70.82508096064853,51.05595135504914,4
682,43.06422343174156,44.63706590413626,3
683,52.132196005803394,31.444472089048077,4
684,67.34061841841877,49.865389225824046,3
685,41.66808286662082,27.314403132602962,1
686,70.69497645258582,62.815190826923455,4
687,56.39511902762798,38.03074054052411,2
688,54.377687886756036,48.01739483809259,1
689,70.66439952305237,49.24931807319213,4
690,66.6639496722906,41.11642539443884,4
691,54.585507512713804,53.80040702212912,2
692,77.38994705046372,37.876445150662136,4
693,43.78405008600154,58.06945946185866,3
694,69.23903410416395,24.810304796298773,2
695,68.89651886952575,46.89569369319618,1
696,55.35680341029015,74.08393498587427,1
697,64.89199533363177,29.99503013091638,3
698,41.23329635422046,34.83382544212723,1
699,73.86040528810352,52.708617744883725,4
700,57.22646795335516,47.69372672909397,4
701,52.15915469221441,50.25945148910339,3
702,75.73513838755333,52.337806952214954,1
703,49.43484464185861,54.52082202842655,1
704,38.873080554546604,61.645497629343346,3
705,36.65056239714144,51.147279853927685,2
706,69.0901492701846,41.38113518072186,1
707,40.793559712555755,55.08860551804097,2
708,86.32191272976547,73.49822902342824,1
709,28.771058881744167,43.010493804261394,1
